route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
37-1048,_16PR2-H01M016I-Dimanche-01,32798065-_16PR2-H01M016I-Dimanche-01,"Cegep Gabrielle-Roy via St-Joseph",0,4450073,370315,1
37-1048,_16PR2-H01M016I-Dimanche-01,32798066-_16PR2-H01M016I-Dimanche-01,"Cegep Gabrielle-Roy via St-Joseph",0,4450057,370315,1
37-1048,_16PR2-H01M016I-Dimanche-01,32798067-_16PR2-H01M016I-Dimanche-01,"Cegep Gabrielle-Roy via St-Joseph",0,4450061,370315,1
37-1048,_16PR2-H01M016I-Dimanche-01,32798068-_16PR2-H01M016I-Dimanche-01,"Cegep Gabrielle-Roy via St-Joseph",0,4450062,370315,1
37-1048,_16PR2-H01M016I-Dimanche-01,32798069-_16PR2-H01M016I-Dimanche-01,"Cegep Gabrielle-Roy via St-Joseph",0,4450060,370315,0
33-1048,_16PR2-H01M016I-Dimanche-01,32798070-_16PR2-H01M016I-Dimanche-01,"Station Cité via GRoy",0,4449998,330453,1
49-1048,_16PR2-H01M016I-Dimanche-01,32798071-_16PR2-H01M016I-Dimanche-01,"Rivermead via Plateau",1,4450017,490274,0
49-1048,_16PR2-H01M016I-Dimanche-01,32798072-_16PR2-H01M016I-Dimanche-01,"Rivermead via Plateau",1,4450071,490274,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798073-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449987,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798074-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449996,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798075-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449992,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798076-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449986,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798077-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450005,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798078-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450006,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798079-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449999,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798080-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450000,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798081-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450010,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798082-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449978,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798083-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450003,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798084-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449987,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798085-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450089,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798086-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450014,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798087-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450042,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798088-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450020,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798089-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450099,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798090-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450056,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798091-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450086,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798092-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450075,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798093-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450060,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798094-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450024,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798095-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450073,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798096-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450088,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798097-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450095,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798098-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450068,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798099-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450061,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798100-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450088,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798101-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450062,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798102-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450030,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798103-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4450040,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798104-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449991,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798105-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449997,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798106-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449992,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798107-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449994,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798108-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450005,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798109-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450006,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798110-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449999,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798111-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450000,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798112-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450010,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798113-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449978,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798114-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449989,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798115-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449987,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798116-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450089,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798117-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4449986,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798118-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450075,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798119-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450042,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798120-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450017,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798121-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450060,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798122-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450053,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798123-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450061,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798124-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450065,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798125-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450024,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798126-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450068,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798127-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450076,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798128-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450095,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798129-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450098,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798130-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450072,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798131-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450088,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798132-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450062,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798133-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450095,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798134-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450040,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798135-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450088,590433,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798136-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450007,590433,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798137-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450040,590433,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798138-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449986,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798139-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450006,520106,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798140-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450000,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798141-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449978,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798142-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449987,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798143-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450014,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798144-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450024,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798145-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450088,520106,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798146-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450098,520106,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798147-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450088,520106,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798148-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450095,520106,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798149-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449992,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798150-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450005,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798151-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449999,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798152-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450010,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798153-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449989,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798154-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450089,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798155-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450099,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798156-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450068,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798157-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450061,520118,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798158-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450072,520118,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798159-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450072,520118,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798160-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450040,520118,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798161-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449992,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798162-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450001,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798163-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450008,510121,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798164-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450010,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798165-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449989,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798166-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450089,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798167-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450053,510121,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798168-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450068,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798169-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450095,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798170-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450061,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798171-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450072,510121,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798172-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450095,510134,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798173-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449996,510134,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798174-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450098,510134,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798175-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449986,510134,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798176-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450006,510134,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798177-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450000,510134,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798178-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449978,510134,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798179-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449987,510134,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798180-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450014,510134,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798181-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450024,510134,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798182-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450088,510134,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798183-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450098,510134,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798184-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450088,510134,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798185-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449999,530073,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798186-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449997,530073,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798187-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450003,530073,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798188-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449989,530073,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798189-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450099,530073,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798190-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450099,530073,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798191-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450073,530073,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798192-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450061,530073,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798193-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450072,530073,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798194-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450001,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798195-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450008,530083,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798196-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449997,530083,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798197-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450003,530083,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798198-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449989,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798199-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450075,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798200-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450099,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798201-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450061,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798202-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450062,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798203-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450072,530083,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798204-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450072,530083,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798205-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450088,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798206-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450062,530073,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798207-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450007,520118,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798208-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450040,520118,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798209-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449996,520106,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798210-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449987,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798211-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450020,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798212-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450056,520106,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798213-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450075,520106,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798214-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450055,520118,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798215-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450053,520118,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798216-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450053,520118,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798217-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450020,510134,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798218-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449983,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798219-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450075,510134,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798220-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450075,510121,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798221-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450055,510121,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798222-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450053,510121,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798223-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450056,510134,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798224-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4449991,510121,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798225-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4449991,520118,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798226-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450073,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798227-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450095,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798228-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450017,530073,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798229-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450001,530083,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798230-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450086,530083,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798231-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450017,530083,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798232-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450005,530073,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798233-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450001,530073,1
53-1048,_16PR2-H01M016I-Dimanche-01,32798234-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450002,530073,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798235-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450086,530073,0
53-1048,_16PR2-H01M016I-Dimanche-01,32798236-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450072,530073,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798237-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",1,4450088,520106,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798238-_16PR2-H01M016I-Dimanche-01,"Gamelin/Émond",0,4450088,510134,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798239-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449991,590439,0
59-1048,_16PR2-H01M016I-Dimanche-01,32798240-_16PR2-H01M016I-Dimanche-01,"OTTAWA via PORTAGE",1,4449983,590439,1
59-1048,_16PR2-H01M016I-Dimanche-01,32798241-_16PR2-H01M016I-Dimanche-01,"P-O-B RIVERMEAD",0,4450030,590433,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798242-_16PR2-H01M016I-Dimanche-01,"Wilfrid-Lavigne",1,4450007,510123,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798243-_16PR2-H01M016I-Dimanche-01,"Wilfrid-Lavigne",1,4450040,510123,0
51-1048,_16PR2-H01M016I-Dimanche-01,32798244-_16PR2-H01M016I-Dimanche-01,"Rivermead",1,4450040,510121,0
52-1048,_16PR2-H01M016I-Dimanche-01,32798245-_16PR2-H01M016I-Dimanche-01,"Wilfrid-Lavigne",1,4450098,520108,1
52-1048,_16PR2-H01M016I-Dimanche-01,32798246-_16PR2-H01M016I-Dimanche-01,"P-O-B Allum. Via Broad/Eardley",0,4449983,520116,1
51-1048,_16PR2-H01M016I-Dimanche-01,32798247-_16PR2-H01M016I-Dimanche-01,"P-O-B Allum. via des Cèdres",0,4449987,510124,0
49-1048,_16PR2-H01M016I-Dimanche-01,32798248-_16PR2-H01M016I-Dimanche-01,"Cegep Gabrielle-Roy via Plateau",0,4449997,490268,0
49-1048,_16PR2-H01M016I-Dimanche-01,32798249-_16PR2-H01M016I-Dimanche-01,"Rivermead via Plateau",1,4449986,490274,0
49-1048,_16PR2-H01M016I-Dimanche-01,32798250-_16PR2-H01M016I-Dimanche-01,"Rivermead via Plateau",1,4449996,490274,1
39-1048,_16PR2-H01M016I-Dimanche-01,32798251-_16PR2-H01M016I-Dimanche-01,"Plateau/Ottawa via Portage",1,4450089,390503,1
39-1048,_16PR2-H01M016I-Dimanche-01,32798252-_16PR2-H01M016I-Dimanche-01,"Plateau/Ottawa via Portage",1,4450075,390503,1
39-1048,_16PR2-H01M016I-Dimanche-01,32798253-_16PR2-H01M016I-Dimanche-01,"Plateau/Ottawa via Portage",1,4450017,390503,0
39-1048,_16PR2-H01M016I-Dimanche-01,32798254-_16PR2-H01M016I-Dimanche-01,"Plateau/Ottawa via Portage",1,4450053,390503,0
39-1048,_16PR2-H01M016I-Dimanche-01,32798255-_16PR2-H01M016I-Dimanche-01,"Plateau/Ottawa via Portage",1,4450065,390503,1
